"r","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
18,11.0690542115654,6.04472997639096,0.453907275106199,0.00534501884831049,0.310612388918068,0.597202161294331,0.405696504021917,0.698858444402788,11.3300546185379,5.96302075818746,0.473698851510307,0.0101870590763213,0.275874166125505,0.671523536895109,0.269611953710159,0.664621826727801,12.7773161500632,5.94995774965748,0.534334309351183,0.00462955496208282,0.400974276573978,0.667694342128389,0.413550499210915,0.669352544481432
19,12.0168637895618,5.72904057622996,0.523249936376378,0.00301008146273159,0.415716086137351,0.630783786615406,0.526066997301397,0.734834870689806,12.1702107282811,5.71552713351902,0.530367447111058,0.00655421208922367,0.371689593703717,0.6890453005184,0.381294765075349,0.697999303848706,11.8160507377588,6.08555139336933,0.484975857972359,0.00495998877302892,0.346938570001072,0.623013145943645,0.391879537860211,0.638369174355234
20,10.9553290704747,6.13655103695535,0.43985698672496,0.00505013197524812,0.300570996775816,0.579142976674104,0.434754243127419,0.697731589980682,12.1142092905615,5.95315441644759,0.50858085132425,0.00841256419848106,0.328809589369273,0.688352113279227,0.344352182562917,0.680840881910337,12.2629264872491,6.13334810275391,0.499846296140542,0.00586417401720618,0.349753621754017,0.649938970527066,0.341244165974254,0.6364494132803
21,12.1772926874944,5.85846386905303,0.518902598516875,0.00420512891091993,0.391802546494108,0.646002650539642,0.474110467513813,0.7137808680097,12.2024187184572,5.8481328289856,0.520739866093942,0.00737643917161369,0.35240291613443,0.689076816053454,0.349226882658691,0.668976158287115,12.4422674313764,5.9181968074638,0.524347403710395,0.00434409077650727,0.395164358665659,0.653530448755131,0.391339603148497,0.654354664600224
22,13.1369880831175,5.76161879730542,0.561420109324011,0.00265234392260368,0.460478322074754,0.662361896573268,0.557758379120061,0.743999737592874,12.3166902274742,5.88883258163934,0.521881895795071,0.0072452499669465,0.35504858894952,0.688715202640622,0.356720433199673,0.679268163491585,12.0905106152634,5.97343581184702,0.505940154065454,0.00524498052800835,0.363992567976796,0.647887740154111,0.361386477688994,0.645544743914975
23,11.3858005730982,5.96773532520805,0.475861597355892,0.00445775954924643,0.344999345027785,0.606723849683999,0.454538562042444,0.702974019772906,11.9646384660813,5.98968964389675,0.499383983822246,0.00943556607414829,0.308995773498056,0.689772194146436,0.285908731017403,0.664698326449449,12.7488624671753,6.0665800952684,0.524147341702985,0.00500256398371221,0.385518882143525,0.662775801262445,0.382130774372976,0.66076336099448
24,11.5812643152487,5.88565018655754,0.491795539213443,0.0044498220264499,0.361049845988733,0.622541232438153,0.462007034654645,0.71488166541877,11.7305923383938,5.83677850762543,0.502431050431966,0.00848235117823765,0.321915676332368,0.682946424531564,0.320963435108106,0.676414482058096,11.3954644466376,6.09016497913285,0.465562372850028,0.00750301223296969,0.295787310505241,0.635337435194816,0.263206081546049,0.615770829476242
25,13.4609797649947,5.84775631455972,0.565577215280657,0.00260991896534767,0.465445977910496,0.665708452650819,0.553860934153543,0.752200065888797,12.2274956750627,5.82164065438043,0.523889371210055,0.0063776784268289,0.367363049319755,0.680415693100355,0.379199674974268,0.693047553556556,11.3680325768801,5.75989397112891,0.493325346125135,0.00626328004504667,0.338209206987226,0.648441485263045,0.331160367591023,0.659193441978087
26,10.8736181592156,6.16619158928348,0.43292182059405,0.00785568575825453,0.259202499823703,0.606641141364397,0.311977926175333,0.677087386482722,12.1286639634801,5.93335405504978,0.510799039950701,0.00927562767205596,0.322031322199571,0.699566757701831,0.321105849684938,0.682519919829678,11.7338305196261,5.94299852705591,0.493515905388645,0.0066736009497505,0.333399368427089,0.653632442350202,0.316114038482145,0.645022593468594
27,12.4757990622529,5.82868229478006,0.532800883879615,0.00341104742537276,0.418328704773459,0.647273062985772,0.511962535412694,0.743215966170042,11.7130263599031,5.83973201366896,0.501432692607952,0.00863841028097709,0.319264317373935,0.683601067841969,0.300750874519739,0.658217224526199,12.9785132873963,6.08203964096621,0.531376244236497,0.0042718042364043,0.403272523937004,0.65947996453599,0.418767178647855,0.665320240464781
28,11.173512646942,6.25230034996853,0.440435559744975,0.00367058584520907,0.3216882541631,0.55918286532685,0.483781274111063,0.717687466397105,12.6727558164805,6.19153896958989,0.511429158799226,0.00583992020267884,0.361647192426064,0.661211125172388,0.384526774158644,0.68138246985321,11.9324312566276,5.76736875294453,0.51666440569342,0.00447522295693702,0.385546075505115,0.647782735881724,0.404235873754562,0.655544804949177
29,10.782092727321,6.01105871195778,0.44249610312419,0.00504688129114203,0.303254948403141,0.58173725784524,0.442961187263553,0.707294230758761,11.5223174581135,5.90950037636117,0.487125710791801,0.00900308354655951,0.301151933735833,0.67309948784777,0.308956064655911,0.663698182931825,12.2705033749882,5.8953389893033,0.519551985021238,0.00523784313689286,0.377701013242093,0.661402956800382,0.367778201860195,0.65678954310244
30,12.9271283127765,5.80964654228848,0.550584909368732,0.00298926205719296,0.4434235865003,0.657746232237165,0.541783733053569,0.749462417387631,12.373398535004,5.8239769731454,0.529314686125278,0.00726973070171731,0.362199763201809,0.696429609048748,0.338633110078305,0.681303330210993,11.6873558173887,5.6372702564654,0.517660765655979,0.0064161790861876,0.36066269694971,0.674658834362247,0.354462518921869,0.657336892654507
31,10.7678868279832,5.69069891578138,0.471512005401785,0.00684409427042685,0.309363084501053,0.633660926302517,0.372649410592756,0.687409646753972,12.495175227109,5.70125607594119,0.543723399446853,0.00670870903204128,0.383186249174743,0.704260549718962,0.347989341266033,0.703150933621463,12.6844719703931,5.87176565557434,0.537090257341443,0.00391837182585091,0.414400334339638,0.659780180343248,0.410426160468848,0.663233595143196
32,13.8045922782123,5.99510956102466,0.565716289173806,0.00323374566384896,0.454258865274623,0.677173713072989,0.530545675895507,0.743948514786161,12.3744964362624,6.10378798910302,0.506744535380333,0.00875338396566117,0.323367874263156,0.69012119649751,0.313751625396869,0.668150520866074,11.57267653764,6.05519370865904,0.476768084810408,0.00694344099774702,0.313446552436551,0.640089617184266,0.287050893147283,0.630032163181396
33,11.0274774000365,6.18992649608328,0.438681552313786,0.00423775882202068,0.311089333543696,0.566273771083877,0.425124600296237,0.695940790358771,12.3472164702154,6.13481903227701,0.50314153420119,0.00636636360385656,0.346754122877339,0.659528945525041,0.365233906176457,0.667629890449456,11.5688900754999,5.87804369932087,0.491909451904193,0.00552375786146541,0.346238355935893,0.637580547872493,0.344651875355668,0.633242335678152
34,13.8333366625902,6.06422093247465,0.561622688698507,0.00250874380425774,0.463451459723636,0.659793917673378,0.551400275932111,0.744193876989143,13.2291520048008,5.9253394361573,0.552099829678649,0.00505754391490391,0.412711664099591,0.691487995257707,0.429596707507432,0.698526865203279,11.6376792177097,6.04178958169571,0.480842402624265,0.00616440092573873,0.326955552645724,0.634729252602805,0.338462092094336,0.634715699648152
35,12.2539824773088,5.7320244675131,0.532231706865311,0.00332228984514208,0.419258662872074,0.645204750858548,0.516380267370528,0.734588589065762,12.039594114207,5.70297384946209,0.526315107024046,0.00761087970586382,0.355324009366752,0.697306204681341,0.322076544964145,0.677301148548866,11.4178792416821,5.79703704114334,0.492284257134138,0.00685576957701515,0.329997090645036,0.65457142362324,0.316603289893289,0.639730091338878
36,11.7218948143954,6.42573023356962,0.45181812878253,0.00462013298875308,0.318593870895335,0.585042386669725,0.438885218790799,0.702762379333352,11.9354678108951,6.41357573319716,0.462645634439009,0.0112024975620167,0.255195605192824,0.670095663685195,0.194897148048893,0.637803107723618,11.4269447148476,5.89575858769023,0.484047684239725,0.00571060652133024,0.3359333162252,0.632162052254251,0.343414368125458,0.635368668668451
37,11.3522482367143,6.10954939899483,0.461820313333537,0.00704649769264085,0.297291210935058,0.626349415732016,0.375981957829717,0.691312988410493,11.5636635974169,6.0891009712405,0.47342804294301,0.0110987838964094,0.26694054158652,0.6799155442995,0.235261457417511,0.64529390516173,11.7954107014854,6.00855992507237,0.490601889401299,0.00636529628756953,0.334227587745538,0.646976191057061,0.336063229677562,0.627062088928118
38,13.5128716912148,6.09817607419701,0.548713536726493,0.0031146888034534,0.439327118431777,0.65809995502121,0.535475376827309,0.73381545970893,12.6748319661703,6.21848301268615,0.509383396223037,0.0071981195093367,0.343093601265355,0.675673191180719,0.350853819949218,0.670007905998225,12.2026564824072,5.73677939938206,0.529874547591102,0.00475697008122883,0.39469179623558,0.665057298946623,0.380430770472145,0.655465008190909
39,13.5943691193682,5.93589863475574,0.563356079076981,0.00211790661153693,0.473155469107424,0.653556689046539,0.56359498474279,0.747134394413294,13.0505683135904,5.96708905658895,0.542771708234727,0.00599285725019876,0.391041156227678,0.694502260241775,0.398412770330405,0.707695900798734,12.9470886357743,5.74563385162332,0.556221941993393,0.00398530182331697,0.432488617927261,0.679955266059525,0.442655447986555,0.680865383281354
40,10.7595631571568,5.87639837012108,0.453844149219722,0.00720962833051173,0.287421469892373,0.620266828547072,0.372390806071968,0.681163514700971,11.7365846519428,5.81833597887215,0.504256463748248,0.00998437431741441,0.308409655304048,0.700103272192448,0.288286357596156,0.662082782276322,10.9229875141045,5.74771835677808,0.473796124974396,0.00740402555593771,0.305144695761092,0.642447554187701,0.284175489407524,0.618103526718863
41,11.9137181698349,5.82069948997061,0.511428807783249,0.00392630882528377,0.388614688142183,0.634242927424315,0.469319852750923,0.709254220799593,12.1663605087716,5.8097355196566,0.522475475269045,0.00665854375614954,0.362539670354623,0.682411280183467,0.358088486791202,0.674702864461412,11.6668633709446,5.80019194617432,0.502849072474848,0.00554371608418743,0.356915047281905,0.648783097667791,0.357242511262861,0.654945808572476
42,10.2865619023317,6.37023559933854,0.380722571854198,0.00578259723045996,0.231677526580847,0.529767617127548,0.407388366110088,0.703374315519058,12.8728624375274,5.95911549528127,0.537079221952295,0.00683632831333587,0.375022321918662,0.699136121985929,0.368617123801214,0.691816469032195,12.5185411077295,5.9112508844481,0.527800337628941,0.00455473648662615,0.395522313426041,0.660078361831841,0.39629884887539,0.663397837386192
43,10.457796874583,6.43693759335094,0.384484354539768,0.00989599672538015,0.189506250589041,0.579462458490495,0.285237385714458,0.664630157229877,11.9198854168899,6.20114685655337,0.479764558158702,0.00886127147312882,0.295261277723986,0.664267838593419,0.283584017342633,0.645886647542479,12.1065343288319,6.22482833521238,0.485829043544869,0.00641706979634009,0.328820077782974,0.642838009306765,0.348630128990383,0.641485739350096
44,11.1122658350387,5.93715240980966,0.465711809099376,0.00606070691384597,0.313124746475342,0.618298871723409,0.410728454816605,0.716815789887692,11.1753487319915,5.90438835801688,0.471659587578286,0.00908360186973059,0.284856041191294,0.658463133965278,0.280417682315061,0.650014998712127,12.0748527225281,6.01506460059856,0.501851928232943,0.0048799427921238,0.364933017083961,0.638770839381925,0.380851215688624,0.649089895439245
45,11.2964439420985,5.87502114430809,0.479922958550377,0.00376390769985063,0.359675597582469,0.600170319518284,0.473042515403624,0.707159983029509,11.1668839255845,5.79592810908471,0.480971760098121,0.0101726247372346,0.283287276158281,0.67865624403796,0.265965324191101,0.659029592953949,11.8806189529072,6.08804808567086,0.487564738015514,0.0061368458662091,0.334022212702072,0.641107263328955,0.313605470210829,0.642169652417568
46,10.681551688215,6.09104110576175,0.429760648681595,0.0051770813416573,0.288734850750469,0.57078644661272,0.420936006441227,0.70212315879301,12.6130292794761,5.90495086650578,0.531837218826224,0.00661056390841742,0.372478684976993,0.691195752675454,0.378028038484929,0.69859473414104,12.130612593032,5.93905219741724,0.5104078914507,0.00461096043521985,0.377315947261953,0.643499835639447,0.385268090190968,0.647349439818709
47,12.5687335408699,5.98740945791257,0.523626669429879,0.00426647205197888,0.395602925402132,0.651650413457626,0.470585475285319,0.730639177256878,11.1227695321539,5.98023649718466,0.46234285625564,0.0111933519021468,0.25497752485406,0.66970818765722,0.268370435467581,0.649062778496492,12.2962447943576,5.78204449198981,0.529771520599277,0.00437592656888845,0.400115978847133,0.65942706235142,0.406605739691774,0.658834394582038
48,12.3701541297364,6.02467767389717,0.512966644496811,0.0022394429370997,0.420214048915004,0.605719240078617,0.575671254062306,0.748978867500337,12.5811901669992,6.08813767910272,0.516092070917737,0.00579938815251482,0.366830791522507,0.665353350312967,0.380689818250303,0.671001415388498,12.3236654369874,5.897939253606,0.521413553154055,0.00523589042786269,0.379589025417569,0.663238080890541,0.374488336379223,0.660061546342088
49,13.3619360589375,5.84531621587823,0.562539725523651,0.00222441620998432,0.47009884002229,0.654980611025012,0.569847225126955,0.75407133667967,12.1538484320828,5.80475266282732,0.522393857775583,0.00602131546613488,0.3703034718378,0.674484243713366,0.394791190313022,0.681486027882712,11.492779091947,5.922258187206,0.484697466137174,0.0071872582357082,0.318533176236195,0.650861756038153,0.307106911424298,0.627615260315512
50,12.7537293610717,6.22136169960804,0.512192745864788,0.00304729749664724,0.403996174462918,0.620389317266658,0.516307966084016,0.725926331774296,11.8424727602731,6.31624857743892,0.466644449575813,0.00744008429497115,0.297582840014206,0.63570605913742,0.317455317069855,0.649703055882865,11.0704842104795,5.89942266732329,0.467103465832252,0.00723083326103461,0.300436225333135,0.63377070633137,0.291117381290638,0.621198648979623
1,12.8286985068756,6.03480883489403,0.529585262943109,0.00295797428858091,0.42298622904968,0.636184296836538,0.51921821654728,0.734260940681296,12.5418406947585,6.09311649378986,0.514176854731038,0.00795040287291045,0.339413392655658,0.688940316806418,0.322426073639134,0.668808985773619,11.8992304188523,6.21379970047092,0.47779818679482,0.00553960109452654,0.331918333611685,0.623678039977955,0.369077392110142,0.633701339961887
2,12.8566848462223,6.17994885142839,0.519320188264219,0.00247177520709224,0.421874964494321,0.616765412034117,0.547473862373884,0.736786988333806,12.8572128570507,6.00924200012286,0.53261705573868,0.00647007576068665,0.374960964697916,0.690273146779445,0.369180552389692,0.687610847171065,12.5121746969287,6.05624592688795,0.515971757621435,0.00486187655242223,0.379306528086688,0.652636987156183,0.386540691596441,0.648326791615069
3,11.3143420721569,6.39542333715026,0.434750752950225,0.00492379639895259,0.297218006863279,0.57228349903717,0.430548638142646,0.706490571509393,12.7472167400627,6.20046749790287,0.513582641266647,0.00674269735192916,0.352639340234354,0.674525942298939,0.366336612781631,0.675952311507283,12.5051616725942,5.84758544278074,0.532386258100439,0.00432806152859945,0.403441769392051,0.661330746808827,0.420171352865686,0.673645516100292
